Recording	Participant	Czy_kolejarz	Czy_maszynista	Czy_pasjonat_kolei	Czy_używał_symulatorów_w_pracy	Płeć	Wiek	Wykształcenie	Zaawansowanie_w_grach	Zaawansowanie_w_grach_symulacyjnych	Timeline	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	623	216665	216782	117			0.22005	1.59759	3.97838
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	624	216898	217081	183			0.86916	0.74828	4.06334
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	625	217131	217414	283			0.85071	0.63705	4.15385
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	626	217431	217781	350			0.87457	0.634	4.19785
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	627	217864	218014	150			0.52764	0.57471	4.25257
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	628	218031	218963	933			0.50173	0.54953	4.0515
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	629	219013	219113	100			0.40371	0.55833	3.81371
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	630	219313	219563	250			0.86727	0.64356	3.866
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	631	219596	219896	300			0.86818	0.72161	3.94894
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	632	219929	220129	200			0.92433	0.6944	3.96936
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	633	220162	220579	416			0.877	0.61574	3.91467
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	634	220629	221045	416			0.87053	0.76237	3.82196
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	635	221195	221345	150			0.50649	0.58332	3.70888
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	636	221362	222211	849			0.4973	0.52685	3.68702
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	637	222278	222527	250			0.82635	0.16457	3.61937
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	638	222561	222777	217			0.8817	0.19206	3.55612
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	639	222794	222877	83			0.88368	0.15892	3.60398
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	640	222910	223060	150			0.82507	0.16584	3.59775
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	641	223227	224409	1182			0.49924	0.53456	3.61577
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	642	224426	224526	100			0.51808	0.54524	3.56885
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	643	224593	224759	167			0.63564	0.61337	3.60473
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	644	224792	225009	217			0.57732	0.58455	3.62319
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	645	225026	225209	183			0.53091	0.56072	3.64804
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	646	225225	225409	183			0.37649	0.55392	3.66618
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	647	225459	225542	83			0.44294	0.53808	3.67432
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	648	225592	226125	533			0.50117	0.53591	3.6139
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	649	226158	226241	83			0.56521	0.55767	3.47864
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	650	226425	226641	217			0.36424	0.66717	3.47552
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	651	226691	226808	117			0.31412	0.71602	3.51327
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	652	226858	227041	183			0.30008	0.8266	3.49815
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	653	227057	227274	217			0.35189	0.59853	3.53918
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	654	227291	227474	183			0.41811	0.58001	3.53442
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	655	227524	228473	949			0.49253	0.53427	3.50955
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	656	228656	228873	217			0.49316	0.54002	3.34494
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	657	228923	229306	383			0.36799	0.49426	3.40448
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	658	229356	229572	217			0.22036	0.58185	3.42842
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	659	229606	229705	100			0.21665	0.48847	3.46242
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	660	229755	230638	883			0.50142	0.5256	3.64234
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	661	230705	230838	133			0.85474	0.12633	3.67529
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	662	230888	231005	117			0.88389	0.06853	3.65219
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	663	231021	231238	217			0.84319	0.05517	3.61517
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	664	231288	231471	183			0.88327	0.16601	3.49152
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	665	231488	231671	183			0.89711	0.18487	3.47222
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	666	231687	231837	150			0.88926	0.1388	3.49433
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	667	231854	232070	217			0.92786	0.14692	3.50953
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	668	232120	232337	217			0.89377	0.18464	3.56938
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	669	232354	232570	217			0.92742	0.18904	3.65757
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	670	232587	232837	250			0.88502	0.21277	3.70725
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	671	232853	233003	150			0.90188	0.20959	3.74549
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	672	233020	233253	233			0.88567	0.21108	3.81409
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	673	233519	233586	67			0.23115	1.68963	3.91602
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	674	233603	233703	100			0.22622	1.67875	3.76124
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	675	233753	233936	183			0.25531	1.6528	3.8456
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Partial	676	233952	234169	217			0.22514	1.65218	3.94161
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	677	234352	234469	117			0.85095	0.71595	4.04659
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	678	234519	235301	783			0.90928	0.65529	4.22636
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	679	235318	235385	67			0.89063	0.63009	4.36289
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	680	235518	235668	150			0.26837	1.6048	4.37136
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Partial	681	235768	235901	133			0.86218	0.63102	4.45113
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	682	235951	236151	200			0.90901	0.62617	4.47401
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	683	236184	236467	283			0.84906	0.65136	4.44822
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	684	236501	237333	833			0.89778	0.62662	4.36944
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	685	237483	237566	83			0.19007	1.61547	4.22459
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	686	237666	237800	133			0.86651	0.64732	4.22917
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	687	237816	238083	266			0.895	0.6268	4.24349
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Partial	688	238133	238283	150			0.91402	0.91925	4.3047
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	689	238432	238799	366			0.25319	1.65533	4.27465
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	690	238915	239065	150			0.85329	0.70724	4.28621
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	691	239115	239265	150			0.90681	0.6254	4.24594
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	692	239315	239432	117			0.85465	0.84198	4.19763
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	693	239565	239632	67			0.83641	0.66939	4.256
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	694	239981	240131	150			0.3334	1.71217	4.2735
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	695	240148	240231	83			0.35076	1.70747	4.30148
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Partial	696	240248	240431	183			0.32935	1.6962	4.33633
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	697	240681	240764	83			0.40381	0.18574	4.36911
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	698	240947	241064	117			0.4135	0.17673	4.30601
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Partial	699	241081	241197	117			0.47077	0.18987	4.31043
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	700	241547	241630	83			0.19762	1.67776	4.37384
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	701	241730	241963	233			0.80613	0.46553	4.46185
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	702	241997	242163	167			0.82409	0.53207	4.43191
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	703	242213	242380	167			0.89333	0.52709	4.40703
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	704	242413	242663	250			0.83363	0.54709	4.36889
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	705	242763	242963	200			0.90194	0.22034	4.38771
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	706	242979	243329	350			0.89116	0.23573	4.29161
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	707	243346	243495	150			0.9284	0.22393	4.15049
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Partial	708	243679	243779	100			0.49101	0.62489	4.02511
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	709	244112	244228	117			0.26077	1.69887	4.06934
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	710	244478	244595	117			0.26568	1.69992	4.29639
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	711	244611	244761	150			0.23047	1.65022	4.32879
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	712	244878	245028	150			0.82796	0.73711	4.39586
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	713	245211	245527	316			0.22172	1.63558	4.39372
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Partial	714	245544	245760	217			0.26115	1.66109	4.4352
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	715	245877	245944	67			0.73251	0.6606	4.4772
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	716	245994	246194	200			0.8343	0.72738	4.44398
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	717	246227	246760	533			0.83945	0.62039	4.48495
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	718	246776	246960	183			0.82799	0.6852	4.52758
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	719	246976	247309	333			0.8153	0.69772	4.52184
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	720	247359	247626	266			0.91087	0.92207	4.44508
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	721	247709	247826	117			0.25695	1.65067	4.25791
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	722	247842	248026	183			0.25135	1.61089	4.20792
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	723	248142	248475	333			0.85908	0.68174	4.22137
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	724	248525	248708	183			0.89652	0.90275	4.28103
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	725	248725	248858	133			0.82598	0.69306	4.27278
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Partial	726	248925	249241	316			0.4925	0.56473	4.16628
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	727	249308	249524	217			0.87006	0.22057	4.08897
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	728	249541	249691	150			0.89771	0.23294	4.05729
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	729	249708	249774	67			0.87069	0.21626	4.06961
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	730	249941	250074	133			0.54347	0.60332	4.01051
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	731	250107	250257	150			0.51035	0.54237	4.03066
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	732	250324	250724	400			0.84755	0.63469	4.16924
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	733	250740	251007	266			0.82566	0.71308	4.20878
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	734	251057	251356	300			0.84958	0.90217	4.20804
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	735	251440	251556	117			0.55394	0.61217	4.21992
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	736	251606	251756	150			0.52178	0.55955	4.17825
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	737	251773	251989	217			0.50169	0.57532	4.10789
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	738	252006	252139	133			0.48937	0.63109	4.06218
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	739	252222	252422	200			0.85317	0.25064	4.04243
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	740	252439	252805	366			0.8902	0.21784	3.9784
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	741	252972	253055	83			0.88129	0.77031	3.93069
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	742	253105	253422	316			0.87934	0.6273	3.91415
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	743	253472	253721	250			0.85593	0.73953	4.03761
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	744	253738	254154	416			0.81512	0.7302	4.00118
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Partial	745	254204	254438	233			0.87409	0.74172	4.04399
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Partial	746	254454	254654	200			0.53402	0.57029	4.01115
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	747	254671	254821	150			0.50174	0.56576	3.94981
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	748	254854	255087	233			0.56401	0.59025	3.85051
u02-1	u02	nie	nie	nie	nie dotyczy	K	17-23	średnie	0	0	Timeline1	Entire Recording	1	Screen Recording u02-1	Fixation	Whole	749	255137	255304	167			0.54365	0.43975	3.80591
