Recording	Participant	Czy_kolejarz	Czy_maszynista	Czy_pasjonat_kolei	Czy_używał_symulatorów_w_pracy	Płeć	Wiek	Wykształcenie	Zaawansowanie_w_grach	Zaawansowanie_w_grach_symulacyjnych	Timeline	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2008	751697	751830	133			0.47549	0.52041	4.68363
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2009	751846	752080	233			0.50037	0.52319	4.70505
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2010	752113	752213	100			0.45818	0.62778	4.86915
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2011	752263	752396	133			0.82997	0.65992	4.93995
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2012	752446	752696	250			0.88317	0.71372	4.89744
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2013	752746	752962	217			0.88765	0.85377	4.91287
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2014	753012	753145	133			0.88047	0.69096	4.97717
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2015	753179	753262	83			0.86715	0.59166	5.0019
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2016	753279	753562	283			0.83147	0.5048	4.997
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2017	753578	753678	100			0.88424	0.50775	5.01939
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2018	753695	753962	266			0.88576	0.83839	5.01096
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2019	753995	754195	200			0.87033	0.67642	5.04478
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2020	754245	754728	483			0.88835	0.60206	5.15107
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2021	754761	754894	133			0.8905	0.8086	5.16127
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2022	754911	755327	416			0.90715	0.867	5.1665
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2023	755577	755927	350			0.49794	0.55013	4.93676
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2024	755943	756227	283			0.43704	0.59747	4.63766
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2025	756277	756560	283			0.5056	0.53072	4.62969
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2026	756610	756726	117			0.58404	0.23371	4.62336
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2027	756776	756909	133			0.47563	0.19487	4.66089
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2028	757176	757259	83			0.95844	0.69413	5.0614
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2029	757409	757559	150			0.9636	0.5229	5.41301
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2030	757676	757859	183			0.52567	0.63125	5.44689
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2031	757875	758125	250			0.49452	0.55893	5.33591
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2032	758142	758392	250			0.49416	0.4991	5.18938
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2033	758475	758592	117			0.48026	0.59109	4.82788
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2034	758675	759907	1232			0.85322	0.71129	4.97273
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2035	759941	760174	233			0.90873	0.88023	5.12531
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2036	760374	760474	100			0.45794	0.58346	5.11832
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2037	760490	761056	566			0.50051	0.55883	4.77704
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2038	761123	761489	366			0.87112	0.7375	4.61118
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2039	761523	762389	866			0.51598	0.65493	4.63826
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2040	762422	763122	699			0.49713	0.56923	4.68539
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2041	763138	763455	316			0.32211	0.50466	4.75333
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2042	763605	763721	117			0.34845	0.18518	4.61804
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2043	763754	764054	300			0.47774	0.17887	4.55478
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2044	764071	764221	150			0.47752	0.13341	4.54281
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2045	764254	764387	133			0.32126	0.19377	4.62797
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2046	764404	764754	350			0.29145	0.2135	4.64458
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2047	764770	764920	150			0.29678	0.18455	kwi.11
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2048	764970	765187	217			0.17097	0.19339	kwi.38
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2049	765220	765453	233			0.06072	0.22066	4.76514
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2050	765470	765620	150			0.02196	0.22935	4.80157
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2051	765653	765853	200			0.09112	0.18607	4.78985
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2052	765870	766219	350			0.07992	0.13002	4.76547
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2053	766236	766353	117			0.23895	0.15363	4.79533
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2054	766386	766586	200			0.31815	0.13431	4.84638
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2055	766602	766802	200			0.29454	0.15267	4.91103
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2056	766836	766985	150			0.34012	0.15726	4.97074
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2057	767035	767452	416			0.47251	0.15522	4.97365
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2058	767602	767718	117			0.34485	1.53338	4.94528
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2059	767735	767885	150			0.30661	1.61186	4.88843
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2060	767901	768118	217			0.3001	1.57503	4.81513
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2061	768368	768468	100			0.85462	0.72169	4.98962
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2062	768701	768817	117			0.5365	1.76288	4.70696
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2063	768834	768951	117			0.53401	1.69173	4.74563
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2064	769034	769117	83			0.45586	0.80301	4.93309
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2065	769134	769217	83			0.46431	0.69513	4.94754
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2066	769267	769417	150			0.48836	0.59278	4.82693
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2067	769434	770350	916			0.49649	0.54334	4.63118
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2068	770433	770783	350			0.85596	0.71327	4.84943
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2069	770799	771282	483			0.87427	0.71594	5.02302
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2070	771332	772248	916			0.90755	0.8732	5.06539
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2071	772315	772448	133			0.56835	0.60384	5.01027
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2072	772465	773248	783			0.50682	0.54799	4.82528
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2073	773314	773514	200			0.85136	0.86205	4.89774
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2074	773564	773731	167			0.8986	0.88073	4.85588
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2075	773764	774230	466			0.89582	0.7802	4.87821
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2076	774264	774680	416			0.8834	0.60714	4.81736
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2077	774713	775379	666			0.90207	0.78741	kwi.92
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2078	775596	775712	117			0.48976	0.50902	4.83279
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2079	775729	775979	250			0.5031	0.51622	kwi.29
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2080	775996	776628	633			0.49028	0.52231	4.52261
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2081	776695	776945	250			0.46643	0.19958	4.54777
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2082	776995	777178	183			0.52351	0.50045	4.36564
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2083	777195	777844	650			0.50011	0.51542	kwi.16
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2084	777911	778177	266			0.90976	0.75077	4.65566
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2085	778194	778660	466			0.86619	0.72672	4.68718
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2086	778694	778810	117			0.8522	0.57463	4.77951
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2087	778827	778993	167			0.86402	0.59225	4.82341
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2088	779027	779193	167			0.90219	0.64108	4.85561
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2089	779277	779410	133			0.84906	0.12261	4.94336
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2090	779426	779926	500			0.90098	0.1221	4.80615
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2091	779959	780542	583			0.83293	0.09254	4.74906
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2092	780559	780842	283			0.80973	0.0997	4.82908
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2093	780909	781109	200			0.51447	0.54342	4.76425
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2094	781125	781542	416			0.4918	0.54651	4.63163
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2095	781592	782041	450			0.54626	0.55164	4.65191
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2096	782058	782408	350			0.50417	0.52994	4.78361
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2097	782474	782657	183			0.81771	0.6462	4.78263
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2098	782691	782991	300			0.86403	0.73261	4.79254
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2099	783024	783274	250			0.86661	0.61307	4.85088
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2100	783324	783457	133			0.92243	0.66242	4.82923
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2101	783490	783973	483			0.86698	0.70611	4.78104
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2102	783990	784206	217			0.9284	0.66817	kwi.82
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2103	784256	784356	100			0.8546	0.71832	4.81415
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2104	784439	784739	300			0.49337	0.54915	4.89627
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2105	784756	785772	1016			0.49281	0.52141	4.78903
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2106	785838	786005	167			0.28546	0.55404	4.82253
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2107	786022	786155	133			0.26953	0.54412	4.85108
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2108	786188	787637	1449			0.50363	0.51452	4.75699
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2109	787887	790252	2365			0.49831	0.51886	4.77346
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2110	790302	790535	233			0.86679	0.65182	4.85505
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2111	790552	790718	167			0.86632	0.6968	4.84498
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2112	790752	790935	183			0.867	0.60159	4.89202
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2113	790968	791135	167			0.50693	0.5428	kwi.39
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2114	791151	791668	516			0.49434	0.52129	4.89251
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2115	791684	792101	416			0.50732	0.47316	4.79359
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2116	792117	792634	516			0.49343	0.52121	4.71875
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2117	792650	792867	217			0.42105	0.56536	4.84148
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2118	792917	793133	217			0.30579	0.56222	4.86897
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2119	793150	794016	866			0.48786	0.49997	4.84327
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2120	794066	794565	500			0.87959	0.68767	4.92088
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2121	794582	794832	250			0.91304	0.67832	4.86909
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2122	794849	795065	217			0.86592	0.7153	kwi.04
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2123	795132	795298	167			0.5169	0.55396	4.78231
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2124	795315	795665	350			0.50023	0.52661	4.69388
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2125	795681	795848	167			0.48729	0.52849	4.61615
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2126	796014	796597	583			0.50177	0.52017	4.77644
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2127	796614	796880	266			0.48509	0.53621	4.82967
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2128	796930	797164	233			0.84266	0.65613	4.86653
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2129	797180	797497	316			0.88787	0.63348	4.91775
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2130	797513	797647	133			0.86372	0.68118	4.99121
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2131	797746	797896	150			0.47902	0.5165	5.06215
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2132	797913	798196	283			0.50242	0.52907	4.94321
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2133	798213	798379	167			0.52402	0.5327	4.85168
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2134	798413	799329	916			0.4804	0.53955	4.94812
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2135	799345	799762	416			0.49744	0.53552	4.94392
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2136	799795	799928	133			0.58741	0.60127	4.90179
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2137	799962	801710	1749			0.49681	0.52961	4.92526
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Partial	2138	801760	802293	533			0.8089	0.22347	4.90637
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2139	802310	802393	83			0.83189	0.19691	4.97095
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2140	802410	802626	217			0.79286	0.18419	5.0464
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2141	802643	802893	250			0.87046	0.1897	5.086
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2142	802909	803059	150			0.92025	0.20299	5.08333
u01-1	u01	nie	nie	nie	nie dotyczy	M	24-29	wyższe	5	0	Timeline1	Entire Recording	1	Screen Recording u01-1	Fixation	Whole	2143	803126	803259	133			0.50585	0.49013	5.06105
